지역,망,측정소코드,측정소명,측정일시,아황산가스(SO2),일산화탄소(CO),오존(O3),이산화질소(NO2),미세먼지(PM10),초미세먼지(PM25),주소
서울 성북구,도시대기,111161,성북구,2024010101,0.0023,1.35,0.0018,0.0412,23,22,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010102,0.0022,1.17,0.0017,0.0379,20,9,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010103,0.0024,1.31,0.0017,0.0376,,25,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010104,0.0024,1.36,0.0016,0.0369,26,22,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010105,0.0024,1.15,0.0016,0.0335,21,15,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010106,0.0022,0.94,0.0014999999999999998,0.031,20,13,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010107,0.0022,1,0.0014999999999999998,0.0317,20,18,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010108,0.0023,1.1,0.0016,0.0333,17,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010109,0.0023,0.97,0.0023,0.0324,20,19,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010110,0.0023,0.92,0.0064,0.028100000000000003,19,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010111,0.0022,0.66,0.0158,0.0191,19,9,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010112,0.0023,0.55,0.0269,0.0119,13,11,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010113,0.0023,0.61,0.0244,0.016,22,12,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010114,0.0023,0.6,0.0264,0.017,20,20,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010115,0.0021,0.57,0.027600000000000003,0.017,19,15,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010116,0.0022,0.61,0.0208,0.0221,24,16,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010117,0.0021,0.59,0.0241,0.0204,20,15,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010118,0.0022,0.66,0.0237,0.0194,19,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010119,0.0026000000000000003,0.71,0.027100000000000003,0.0185,15,13,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010120,0.0027,0.74,0.0182,0.028699999999999996,23,16,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010121,0.0025,0.69,0.0222,0.0237,24,16,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010122,0.0024,0.7,0.0251,0.0199,28,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010123,0.0025,0.74,0.018,0.0222,,35,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010124,0.0025,0.73,0.0218,0.0188,,36,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010201,0.0024,0.74,0.0223,0.0167,46,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010202,0.0025,0.77,0.0183,0.0184,45,39,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010203,0.0024,0.72,0.0247,0.013500000000000002,50,39,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010204,0.0022,0.67,0.0263,0.0128,48,39,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010205,0.0022,0.67,0.0228,0.0171,47,36,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010206,0.0022,0.72,0.016,0.0231,51,44,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010207,0.0022,0.71,0.0131,0.028000000000000004,47,34,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010208,0.0021,0.67,0.0197,0.0225,43,38,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010209,0.0021,0.56,0.026000000000000002,0.0167,42,26,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010210,0.0021,0.55,0.0258,0.0169,38,24,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010211,0.0022,0.51,0.0273,0.0154,36,22,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010212,0.0022,0.49,0.029199999999999997,0.013599999999999998,37,,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010213,0.0022,0.53,0.0253,0.017,34,25,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010214,0.0021,0.5,0.0256,0.0177,31,27,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010215,0.002,0.43,0.0313,0.0122,28,24,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010216,0.0021,0.44,0.0309,0.0128,28,18,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010217,0.0021,0.43,0.0327,0.0117,29,20,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010218,0.0021,0.47,0.0301,0.0147,28,15,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010219,0.0023,0.57,0.014899999999999998,0.03,34,22,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010220,0.0022,0.53,0.0173,0.0262,34,20,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010221,0.002,0.51,0.0212,0.020600000000000004,28,22,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010222,0.0022,0.57,0.0152,0.0273,31,20,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010223,0.0021,0.54,0.0167,0.0257,30,11,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010224,0.0021,0.53,0.0151,0.0267,31,21,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010301,0.002,0.5,0.0218,0.0195,30,16,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010302,0.0019,0.5,0.0211,0.0198,24,15,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010303,0.0019,0.49,0.0214,0.0187,23,18,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010304,0.002,0.53,0.0178,0.0227,26,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010305,0.002,0.59,0.006,0.035,32,22,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010306,0.0021,0.66,0.0016,0.0401,36,25,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010307,0.0022,0.68,0.0016,0.0395,29,24,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010308,0.0022,0.74,0.0018,0.0397,33,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010309,0.0021,0.62,0.014200000000000003,0.028299999999999995,40,27,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010310,0.002,0.57,0.0209,0.020600000000000004,41,30,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010311,0.002,0.63,0.0152,0.027500000000000004,44,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010312,0.0021,0.64,0.0168,0.027500000000000004,43,31,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010313,0.0022,0.73,0.0087,0.0373,58,42,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010314,0.0022,0.7,0.0106,0.0343,57,43,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010315,0.0021,0.68,0.0105,0.0318,45,32,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010316,0.0021,0.58,0.021600000000000005,0.0195,36,31,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010317,0.002,0.56,0.0261,0.0161,34,26,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010318,0.002,0.57,0.0249,0.017,35,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010319,0.002,0.61,0.0242,0.0177,41,37,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010320,0.0021,0.64,0.0237,0.0187,40,36,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010321,0.0027,0.75,0.0314,0.0141,45,29,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010322,0.0027,0.75,0.0317,0.0147,48,34,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010323,0.0027999999999999995,0.73,0.0298,0.0154,55,37,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010324,0.0026000000000000003,0.73,0.028299999999999995,0.016,51,36,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010401,0.0025,0.73,0.029199999999999997,0.0134,51,39,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010402,0.0026000000000000003,0.73,0.0274,0.014500000000000002,48,37,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010403,0.0024,0.78,0.0203,0.0198,44,33,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010404,0.0024,0.83,0.0113,0.029100000000000004,50,33,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010405,0.0024,0.84,0.0117,0.0306,47,36,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010406,0.0024,0.9,0.0026000000000000003,0.0385,52,37,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010407,0.0025,1.02,0.0016,0.0423,57,37,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010408,0.0025,1,0.0019,0.0407,52,34,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010409,0.0025,0.97,0.0032,0.0388,57,39,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010410,0.0027,1.01,0.0042,0.0392,56,49,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010411,0.0029,1.05,0.0038,0.0412,59,46,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010412,0.003,0.98,0.0051,0.0404,60,47,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010413,0.003,0.89,0.0068,0.0388,64,41,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010414,0.0029,0.87,0.009,0.0368,61,46,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010415,0.0029,0.76,0.0108,0.0375,56,38,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010416,0.0027999999999999995,0.72,0.0092,0.0391,52,33,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010417,0.0026000000000000003,0.75,0.006,0.0414,54,33,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010418,0.0027,0.76,0.0086,0.04,52,36,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010419,0.0026000000000000003,0.7,0.015,0.0315,42,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010420,0.0027,0.92,0.008,0.0416,50,33,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010421,0.0027,1.06,0.0019,0.0496,60,46,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010422,0.0026000000000000003,1.07,0.0018,0.0497,62,45,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010423,0.0027,1.12,0.0018,0.051500000000000004,60,43,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010424,0.0027,1.16,0.0018,0.0511,58,46,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010501,0.0026000000000000003,1.18,0.0018,0.0514,58,41,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010502,0.0026000000000000003,1.14,0.0017,0.0498,59,46,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010503,0.0024,0.96,0.0016,0.0448,53,40,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010504,0.0026000000000000003,1.06,0.0016,0.0448,58,40,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010505,0.0027,1.16,0.0016,0.0456,53,41,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010506,0.0024,0.95,0.0016,0.0438,53,41,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010507,0.0027999999999999995,1.1,0.0014999999999999998,0.0494,56,41,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010508,0.0029,1.09,0.0016,0.0526,58,38,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010509,0.0032,1.19,0.0017,0.05700000000000001,57,40,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010510,0.0029,1.13,0.004,0.0507,75,46,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010511,0.0027999999999999995,1,0.0108,0.0402,105,73,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010512,0.003,0.93,0.0217,0.0301,117,79,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010513,0.0032,0.84,0.0376,0.0164,121,72,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010514,0.0035000000000000005,0.83,0.0376,0.0202,111,72,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010515,0.0033000000000000004,0.78,0.0388,0.0193,104,64,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010516,0.0031,0.78,0.0384,0.02,101,65,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010517,0.0029,0.81,0.0382,0.0205,99,59,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010518,0.0026000000000000003,0.89,0.0356,0.0241,107,73,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010519,0.0027,0.99,0.0307,0.028699999999999996,119,85,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010520,0.0027999999999999995,1.03,0.0288,0.028100000000000003,125,76,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010521,0.0026000000000000003,1.02,0.027100000000000003,0.027500000000000004,122,86,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010522,0.0026000000000000003,0.89,0.0263,0.024,98,69,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010523,0.0025,0.87,0.0208,0.0269,89,49,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010524,0.0024,0.86,0.0171,0.028000000000000004,82,54,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010601,0.0024,0.79,0.0219,0.0204,68,42,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010602,0.0025,0.74,0.0225,0.0171,59,38,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010603,0.0023,0.75,0.0191,0.0194,51,34,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010604,0.0022,0.71,0.0208,0.0165,48,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010605,0.0024,0.51,0.0257,0.0126,23,11,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010606,0.0024,0.41,0.0297,0.0088,7,8,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010607,0.0023,0.47,0.0205,0.0179,7,6,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010608,0.0023,0.54,0.0088,0.0324,15,4,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010609,0.0024,0.57,0.0108,0.0304,14,11,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010610,0.0025,0.57,0.0141,0.027199999999999995,18,12,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010611,0.0026000000000000003,0.54,0.0187,0.0218,18,12,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010612,0.0027,0.54,0.0199,0.021,21,8,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010613,0.0026000000000000003,0.49,0.0233,0.0164,23,9,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010614,0.0027,0.42,0.028500000000000004,0.0104,19,7,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010615,0.0027,0.4,0.031,0.0081,18,5,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010616,0.0027999999999999995,0.39,0.0321,0.0077,10,5,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010617,0.0027,0.4,0.028299999999999995,0.0116,18,6,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010618,0.0027999999999999995,0.44,0.0261,0.0156,17,6,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010619,0.0024,0.44,0.0326,0.0094,18,10,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010620,0.0021,0.48,0.027000000000000003,0.014,19,14,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010621,0.0021,0.54,0.0224,0.0181,17,16,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010622,0.002,0.55,0.021600000000000005,0.0181,19,12,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010623,0.0021,0.53,0.027100000000000003,0.0116,21,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010624,0.0022,0.55,0.029199999999999997,0.0084,19,18,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010701,0.0022,0.59,0.0297,0.0066,39,21,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010702,0.0024,0.58,0.0314,0.0054,31,21,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010703,0.0026000000000000003,0.61,0.0297,0.0074,30,19,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010704,0.0027,0.67,0.028299999999999995,0.007799999999999999,34,22,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010705,0.003,0.71,0.027000000000000003,0.0066,39,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010706,0.003,0.71,0.0253,0.0068,42,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010707,0.0031,0.7,0.0214,0.0094,36,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010708,0.003,0.67,0.0192,0.0115,35,27,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010709,0.0031,0.6,0.0205,0.0108,26,19,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010710,0.0031,0.51,0.026000000000000002,0.0049,19,19,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010711,0.003,0.49,0.028100000000000003,0.0035000000000000005,20,14,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010712,0.003,0.43,0.0318,0.002,20,7,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010713,0.0027999999999999995,0.46,0.0314,0.003,17,10,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010714,0.0026000000000000003,0.44,0.0321,0.0031,12,6,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010715,0.0025,0.42,0.0322,0.0026000000000000003,10,3,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010716,0.0023,0.41,0.0319,0.0027999999999999995,11,3,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010717,0.0023,0.4,0.0304,0.0031,12,6,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010718,0.0023,0.42,0.027500000000000004,0.0055,10,5,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010719,0.0023,0.44,0.0267,0.005599999999999999,7,4,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010720,0.0024,0.47,0.0243,0.0066,15,9,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010721,0.0025,0.51,0.0226,0.0079,15,7,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010722,0.0025,0.52,0.0213,0.0089,11,6,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010723,0.0025,0.55,0.0207,0.0087,20,8,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010724,0.0026000000000000003,0.55,0.0213,0.007799999999999999,14,7,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010801,0.0027999999999999995,0.56,0.0215,0.0079,18,13,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010802,0.0027,0.53,0.0241,0.005200000000000001,19,8,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010803,0.0027999999999999995,0.55,0.0224,0.0066,17,8,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010804,0.0027999999999999995,0.55,0.0219,0.0064,20,8,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010805,0.0027999999999999995,0.57,0.0195,0.0089,22,11,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010806,0.0027,0.62,0.0122,0.0172,23,10,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010807,0.0027999999999999995,0.64,0.0099,0.0194,19,9,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010808,0.0027,0.74,0.0029,0.029000000000000005,19,11,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010809,0.0029,0.83,0.0033000000000000004,0.0314,32,15,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010810,0.0031,0.79,0.0068,0.0273,27,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010811,0.0032,0.72,0.0123,0.0217,24,18,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010812,0.0031,0.78,0.0147,0.024,22,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010813,0.0031,0.77,0.013,0.0267,29,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010814,0.0029,0.68,0.014800000000000002,0.0251,27,12,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010815,0.0027999999999999995,0.59,0.0179,0.0244,28,9,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010816,0.0027999999999999995,0.52,0.021600000000000005,0.021600000000000005,21,9,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010817,0.0029,0.57,0.014,0.0295,26,20,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010818,0.0027999999999999995,0.58,0.0098,0.0323,27,18,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010819,0.0026000000000000003,0.57,0.0112,0.028699999999999996,22,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010820,0.0026000000000000003,0.65,0.0027999999999999995,0.0398,21,17,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010821,0.0027,0.76,0.0017,0.0432,22,18,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010822,0.0027,0.67,0.0038999999999999994,0.0383,25,22,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010823,0.0029,0.7,0.0027,0.0425,20,19,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010824,0.0029,0.81,0.0018,0.0465,30,19,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010901,0.003,0.81,0.0017,0.0461,25,16,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010902,0.0029,0.77,0.0017,0.0437,29,12,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010903,0.0029,0.77,0.0017,0.0427,29,19,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010904,0.003,0.78,0.0017,0.0431,25,18,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010905,0.003,0.76,0.0017,0.0426,25,18,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010906,0.0027999999999999995,0.7,0.0016,0.0412,23,20,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010907,0.0027999999999999995,0.69,0.0016,0.0398,30,16,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010908,0.0026000000000000003,0.68,0.0016,0.0385,26,15,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010909,0.0026000000000000003,0.71,0.0018,0.0385,28,19,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010910,0.0026000000000000003,0.7,0.0027,0.0366,26,20,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010911,0.0027,0.76,0.0037,0.0365,33,24,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010912,0.0027,0.77,0.0033000000000000004,0.0371,39,23,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010913,0.0027,0.82,0.0036,0.0389,43,31,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010914,0.0027,0.86,0.0032,0.04,44,35,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010915,0.0025,0.81,0.0027,0.0372,40,28,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010916,0.0026000000000000003,0.77,0.0029,0.0359,36,30,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010917,0.0027,0.87,0.002,0.0395,43,30,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010918,0.0032,0.91,0.0017,0.041,38,31,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010919,0.0033000000000000004,0.97,0.0016,0.0425,40,30,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010920,0.0033000000000000004,0.97,0.0017,0.0428,39,33,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010921,0.0033000000000000004,1.01,0.0018,0.0435,43,36,서울 성북구 삼양로2길 70
서울 성북구,도시대기,111161,성북구,2024010922,0.0034,1.08,0.0017,0.0446,55,42,서울 성북구 삼양로2길 70
